source_load_archetype_cluster,station_count,median_load_factor,median_peak_interval_end_minute,all_shape_0015,all_shape_0030,all_shape_0045,all_shape_0060,all_shape_0075,all_shape_0090,all_shape_0105,all_shape_0120,all_shape_0135,all_shape_0150,all_shape_0165,all_shape_0180,all_shape_0195,all_shape_0210,all_shape_0225,all_shape_0240,all_shape_0255,all_shape_0270,all_shape_0285,all_shape_0300,all_shape_0315,all_shape_0330,all_shape_0345,all_shape_0360,all_shape_0375,all_shape_0390,all_shape_0405,all_shape_0420,all_shape_0435,all_shape_0450,all_shape_0465,all_shape_0480,all_shape_0495,all_shape_0510,all_shape_0525,all_shape_0540,all_shape_0555,all_shape_0570,all_shape_0585,all_shape_0600,all_shape_0615,all_shape_0630,all_shape_0645,all_shape_0660,all_shape_0675,all_shape_0690,all_shape_0705,all_shape_0720,all_shape_0735,all_shape_0750,all_shape_0765,all_shape_0780,all_shape_0795,all_shape_0810,all_shape_0825,all_shape_0840,all_shape_0855,all_shape_0870,all_shape_0885,all_shape_0900,all_shape_0915,all_shape_0930,all_shape_0945,all_shape_0960,all_shape_0975,all_shape_0990,all_shape_1005,all_shape_1020,all_shape_1035,all_shape_1050,all_shape_1065,all_shape_1080,all_shape_1095,all_shape_1110,all_shape_1125,all_shape_1140,all_shape_1155,all_shape_1170,all_shape_1185,all_shape_1200,all_shape_1215,all_shape_1230,all_shape_1245,all_shape_1260,all_shape_1275,all_shape_1290,all_shape_1305,all_shape_1320,all_shape_1335,all_shape_1350,all_shape_1365,all_shape_1380,all_shape_1395,all_shape_1410,all_shape_1425,all_shape_1440
0,40,0.7746625853640894,1110,0.9920207620493977,0.9778641980701711,0.9612025761554848,0.9545349771764993,0.9373118880784604,0.9196965478845576,0.894423325951015,0.8781651478093371,0.8588718170598,0.8277176379858522,0.81476796281467,0.8087820518402256,0.8009616909907609,0.7941236838345964,0.7899778298633278,0.7897104557566099,0.7902716364397102,0.7955609413558942,0.8058940089335684,0.8120192081703799,0.8331241032849122,0.8473215810828301,0.8578734931422785,0.8724888814672002,0.9109947273018005,0.9420254167940056,0.9677992336753274,0.9800111337089515,0.9943094573985797,1.014977955827351,1.0208443508233218,1.02301854572872,1.029538494024672,1.030809418087049,1.0318750621549286,1.03021118788971,1.0322362746770466,1.0223145156919131,1.012042180852427,1.0050132745297378,0.9964283366350296,0.9865465255631772,0.9856553793493359,0.9829188409027021,0.9838919630081571,0.9849378588390303,0.9821183583375156,0.9823224725793605,0.9803704640039339,0.9817705835782191,0.9788505766760666,0.9807307594596657,0.9803669096546078,0.9780354381191603,0.980729226242953,0.9876625238973207,0.9878889322979452,0.991976131938038,0.9937644159035572,1.0008431311896113,1.0065230150349238,1.0179512603146934,1.0293116902489665,1.0449594232986716,1.0538335694822574,1.067031406850916,1.0907090285602,1.105723232976335,1.1209212669603996,1.1264620541411325,1.1480192385522758,1.1704524886314616,1.183076876803443,1.1919711959244816,1.1911324785067081,1.1846427251187688,1.172695087237599,1.1645624678167517,1.1607627565747372,1.1526044040976755,1.1399680929522864,1.1347880340933472,1.1217229182936892,1.1037297391057552,1.0884247652999255,1.0695777444468901,1.0681659466425137,1.05363197782106,1.0474107602658969,1.0343815863737111,1.0259887811481065,1.0248729141043382,1.0264964163278862,1.0115498619411887,0.9985207096413726,0.9821899647673435
1,22,0.7357017527865071,645,0.6958731901946014,0.6799747466614992,0.6738189745714501,0.6682655364425465,0.6617641184455568,0.6542010489193806,0.6512637793690594,0.6493503844370736,0.6465304208451901,0.6390657355662075,0.633902848118362,0.6307240945564463,0.6270490162010801,0.622716866839532,0.621727311681447,0.6233988228979179,0.6270543043831852,0.63000106297997,0.6355226696050125,0.6448955565639738,0.6649655003931378,0.6818573875396329,0.7156394007446077,0.7401244341008979,0.7940144112145222,0.8317973877046991,0.8761427300537634,0.9155618483975919,0.9885419915391113,1.0353269476692044,1.0881314268508278,1.1251858625702758,1.1749146167683788,1.2090791368767007,1.230131993820383,1.2426822689905634,1.2624754009988497,1.279221632671287,1.2929590098212649,1.300412021837348,1.299147888520833,1.3008308244926985,1.303988993159083,1.2996598278313285,1.288571474486561,1.2799483040154005,1.28674542694761,1.277274710180604,1.2764960351878822,1.2734617084379196,1.2690251494785296,1.2715042192852755,1.272912020028559,1.2623082236480445,1.2477853509586025,1.234813949634757,1.2416248754188084,1.2363633162021814,1.2316278735043746,1.2272231132725582,1.2244985011084861,1.2215800814197648,1.219435091094712,1.218602951151638,1.2175963353442265,1.2193011418263162,1.2184495602037027,1.228853125262403,1.2258843623375095,1.2204179639313457,1.2007787142343842,1.1802907019136586,1.1136715005598103,1.0851352168537178,1.0641091726081218,1.051857733617692,1.0325185779391521,1.012161825008231,1.0042887862289978,0.9949639175462022,0.9878816438790055,0.9786815196798804,0.9691745089944009,0.9590229436288726,0.9441018213147963,0.9205082488761271,0.8946438117052626,0.8749027590181865,0.8534057849203047,0.8484072835842333,0.8144402204142205,0.7895379046737535,0.7799522843406974,0.756953270235412,0.7371191083431259,0.7137959663401832
2,74,0.7611079033810917,1125,0.8719128424206918,0.8559732542325853,0.8313035726098126,0.8235052121374201,0.8194483076350385,0.8064145408195291,0.7827401808688552,0.7638691455363698,0.7443671722874934,0.7305328977418373,0.713021358959113,0.7003995614798991,0.6888706828432509,0.679576764060082,0.6750917764121538,0.6705536814721094,0.6680899740133073,0.6722787350569688,0.6755528459183954,0.6815120237919011,0.6984221915094931,0.7131398509156314,0.7322382859006817,0.7560763651608997,0.7960052133385301,0.8411006741702414,0.8820271059218834,0.9170635169746721,0.9672335605975242,1.0106932294333377,1.0402743114629767,1.0630958383602294,1.0730596027927004,1.0826541785043367,1.089590798658368,1.092433020277669,1.091629588423983,1.0943189312791117,1.0921591847801684,1.0909232459469043,1.0900916054428742,1.0913766444255226,1.090445451445282,1.0908190930342605,1.0935772797317682,1.0944031259826428,1.096407157211556,1.1012145170459013,1.0968258229556798,1.094218702468702,1.0934987732432422,1.0966828971680203,1.0930205427298603,1.0873502107895427,1.0878820310261692,1.0844346746046294,1.0812581816652458,1.07847241552059,1.0789528834530695,1.076198528454504,1.0785161447729215,1.0819917330056523,1.0869553239565448,1.0998665844094828,1.1161709019764836,1.1270957857884352,1.135996730840359,1.151511249285822,1.1676273743259664,1.1957865609121354,1.2230978396263705,1.2450189057243046,1.2462767593590582,1.245355797255118,1.2490944977403966,1.236342438724501,1.228967786356957,1.2231730080321288,1.214206836084636,1.197602671637997,1.18470561238109,1.1728324514249384,1.1579541677619272,1.1390079969807416,1.1161653588062506,1.099242537250377,1.0775825216567356,1.0472036563619165,1.0358835322209299,1.0247595951223651,0.9998534870089006,0.9711313582755097,0.9548685678587397,0.9321065394497332,0.9164735799892492,0.8881643963973458
3,61,0.6842973679627868,1110,1.1687422239867133,1.1390199132133965,1.0989491474998465,1.1073510928418169,1.071680079355009,1.0058021700626456,0.978993838433445,0.9474423049766213,0.9040827602137437,0.8675732427464691,0.8184122727427059,0.7923164167090866,0.7653330901892732,0.7431754925441174,0.7287675973506056,0.7184126937610802,0.707869818106117,0.7078313783639981,0.7112243359436375,0.7187774247375379,0.7373844508590828,0.7536687940691889,0.7808154391214495,0.8081099159682124,0.859491593228249,0.9119603000524223,0.9571901887589647,0.9870503949036061,0.9881692603607211,1.0191779250506428,1.032984336085307,1.0348488730298167,1.0239868835226855,1.0191361224827646,1.0052836012171076,0.9887375589500345,0.9717773349800197,0.9525018935067443,0.9334919657308249,0.9143394984070812,0.897492200171897,0.8803984966310608,0.866630351682582,0.8555095347279379,0.8531474217836589,0.8469679395585467,0.8405804709778243,0.8408832925694979,0.8335246564220125,0.831399105288635,0.8254178631823528,0.8240684996100273,0.8270980857781985,0.825718228526306,0.82677818227079,0.8293247299267137,0.8179308393716284,0.8316950074337759,0.8351152229423465,0.8473843589232536,0.8619711005988346,0.8843741147716233,0.9126729146478699,0.956359575372007,0.9832206411986086,1.025170050419062,1.0654964335830865,1.1099978958080248,1.1617454574739807,1.2305174692830452,1.298406955911097,1.341209814560321,1.3765264700245508,1.3899934962350031,1.388563426806898,1.379256763510832,1.3619334958764675,1.3615926101967866,1.330708615338901,1.3116767757908696,1.3013404714095855,1.2885976175835772,1.2687828052343118,1.2463546818494076,1.2225560431635623,1.1943149374910107,1.172172734983054,1.1281381764941365,1.1651105009341003,1.1734361223240144,1.1605048019476059,1.1220622022630053,1.160840134776327,1.1400789006215888,1.125841698232255,1.1158411817788088
